,Date Posted,Text,Label
8236,,a 2 - year - old among 4 fresh covid - xix cases in noida covid19 coronavirusoutbreak coronavirus live news update,1
8237,,93 migrant workers hold back for allegedly defying lockdown in gujarat attacking cops coronaviruslockdown covid19 coronavirusoutbreak coronavirusindia,1
8238,,2 elderly delhi officers suspended over serious oversight in covid - xix duty,1
8239,,25 of maharashtra family with covid19 lived in congest set upwards paper,1
8240,,five - adept hotels in delhi up to isolate doctors treating covid - 19 patients,1
8241,,watch 38442 tests for covid - 19 have be conduct so far of which 3501 were done yesterday dr raman gangakhedkar head scientist icmr coronavirusoutbreak coronaviruspandemic,1
8242,,watch covid - 19 be more transmissible than flu dr saint jerome kim [coronavirusoutbreak coronaviruspandemic ndtvexclusive,1
8243,,winning hearts titled united to heal coronavai jeyippom the video features parai attam silambattam gaana folk dance and bharatanatyam in a bid to show that unity be key in the time of crisis covid19,1
8244,,punjab reports its second covid - 19 death after a 62 - year - old man died at the government activity medical college and infirmary in amritsar punjab coronavirus covid19,1
8245,,according to the bulletin issued by the health department the patient from kakinada is a 49 - year - old male and the patient from rajamahendravaram is too a male and 72 - year - old covid19,1
8246,,with six deaths caused by covid19 out of the ilxx cases of infection reported from the state gujarat is witnessing the highest fatality rate in the country,1
8247,,the ministry advised the elderly to wash their hands and face at veritable intervals with liquid ecstasy stay at home covid19,1
8248,,kerala mp rajmohan unnithan sought the court to issue an ex - parte stay on the operation of the blockade imposed by karnataka with its boundary line states,1
8249,,prime minister narendramodi condoled the death of omar abdullahs uncle and appreciated the national conference leaders call to supporters to a avoid big assemblage and pray from home for the departed soul covid19,1
8250,,covid19 migrator labourers returning to their homes from cities were forced by the administration in bareilly to take an open bath in groups with sanitiser result before they were provide entry into the district,1
8251,,a 38 - year - old man from ujjain who croak on march twenty seven while undergoing treatment for chest pain at a hospital tested positive for covid19 on monday taking the death toll in the pandemic in madhyapradesh to three,1
8252,,cji sa bobde makes it clear that the court does not want to create a state of matter of confusion by passing any direction at this point of clock time while the government is on the job covid19 21dayslockdown,1
8253,,an internal email from google marketing head lorraine twohill reportedly said that google is playing information technology straight on april 1 2020 out of respect for those fighting the coronavirus reputation business insider covid19,1
8254,,covid19 information technology [providing food] is better than nothingwhat pay will we get when we are not working at all  says ram pal from gonda in uttar pradesh the owner of the eating house he works for has suspended wages,1
8255,, you are required to take necessary steps as deemed fit including extend the validity period to ensure that all prepaid subscribers can enjoy uninterrupted services during the period of lockdown  trai sound out in a statement 21dayslockdown covid19,1
8256,,covid19 supplying of of the essence services and goods is satisfactory home ministry spokesperson updates,1
8257,,we have been able to achieve this because of cooperation of public our collective preemptive actionsocial distancing & lockdown however we represent dealing with an infectious diseasewe can still fail if even 1 person fails to cooperate ministry covid19,1
8258,,covid19 ixl dying total in india and cases count has crossed 1000 from 100 - 1000 cases took 12 twenty four hour period in india lav agrawal updates,1
8259,,we should not use the word community in community transmission weve to come out of semanticstechnically land is experiencing local transmission i would urge that our challenge live not interpretation but managing the problem lav agrawal covid19,1
8260,,newyork city governor andrew cuomo addressing his daily press conference on the pandemic on lord's day said the deaths due to the monolithic virus outbreak in the state sharply rose from 728 to 965 in just one day covid19,1
8261,,covid19 a household name in japan since the seventies shimura was the first prominent entertainment world figure in japan to test positive for coronavirus,1
8262,,karnataka primary and secondary education minister said that he had received complaints from parents that schools were giving deadlines and harass them to pay the fee covid19,1
8263,,the total number of cases in tamilnadu so far now stands at 67 of these one person has died while five have been discharged after treatment chief minister edappadi k palaniswami say covid19 erode,1
8264,,following lok sabha speaker om birlas appeal nearly three dozen mps have allocated  ¹1 crore each from their mplads funds to local authorities to tackle the coronavirus outbreak covid19,1
8265,,live video the latest on the covid19 eruption,1
8266,,feeling what happens when both parents of school - eld kids test positive for covid19,1
8267,,uk house wont pay higher sick pay as covid - 19 less severe than flu,1
8268,,florida megachurch curate arrested for breaching covid - nineteen health order,1
8269,,uk coronavirus live ons expiry toll shows 40 more deaths related to covid - 19 than premature figures,1
8270,,australian government leave pay half to integrate secret hospitals into covid - 19 reply,1
8271,,bharat sitting on a ticking covid bomb calorimeter sentinel newstoday with,1
8272,,why dont we have drugs to treat covid - 19 and how long leave it take to develop them coronavirus,1
8273,,another covid - 19 patient role dies in bengal demise count triplet,1
8274,,a68 - year - old man conk of the novel coronavirus in kerala taking the number of covid - 19 deaths in the state to two kerala coronavirus covidã  ¼19,1
